0 -0.740379 0.00163517
1 -0.748461 0.0015366
2 -0.752541 0.00157598
3 -0.756071 0.0015098
4 -0.76038 0.00147373
5 -0.763547 0.00145306
6 -0.764306 0.00144715
7 -0.766677 0.00151006
8 -0.767443 0.00155513
9 -0.768543 0.00167096
10 -0.769508 0.00155022
11 -0.770726 0.00162667
12 -0.772211 0.0016258
13 -0.773921 0.00155328
14 -0.776488 0.00153024
15 -0.777236 0.00154709
16 -0.777609 0.00145347
17 -0.777421 0.00148723
18 -0.776583 0.00143522
19 -0.77631 0.00142964
20 -0.776308 0.00137441
21 -0.776264 0.00142764
22 -0.776741 0.00139278
23 -0.777285 0.00146118
24 -0.778219 0.00148755
25 -0.779168 0.00144231
26 -0.779085 0.00142628
27 -0.779261 0.00141095
28 -0.779005 0.00127679
29 -0.779614 0.00133334
30 -0.778764 0.00132889
31 -0.779175 0.00138818
32 -0.780048 0.00134471
33 -0.781079 0.00137345
34 -0.77978 0.00141822
35 -0.780302 0.00146032
36 -0.780181 0.00141006
37 -0.779405 0.001353
38 -0.779087 0.00123174
39 -0.780069 0.00125421
40 -0.780787 0.00124239
41 -0.780975 0.00124746
42 -0.781313 0.00136528
43 -0.780877 0.00141021
44 -0.781677 0.00134025
45 -0.781239 0.00127303
46 -0.781194 0.00123937
47 -0.781077 0.00121137
48 -0.781369 0.00126818
49 -0.780333 0.00128483
50 -0.781511 0.00124857
51 -0.780923 0.00133686
52 -0.780034 0.0013455
53 -0.781308 0.00125793
54 -0.781975 0.00131333
55 -0.781825 0.00130878
56 -0.781678 0.0012479
57 -0.781424 0.00127964
58 -0.78176 0.00116243
59 -0.782073 0.00104197
60 -0.780204 0.00106891
61 -0.779471 0.00107538
62 -0.779788 0.00115137
63 -0.779856 0.00117266
64 -0.78052 0.00118282
65 -0.78072 0.00113258
66 -0.781195 0.00115859
67 -0.780887 0.00116817
68 -0.779861 0.00122968
69 -0.780336 0.00115784
70 -0.77969 0.00108778
71 -0.779309 0.00110662
72 -0.77889 0.00109884
73 -0.777966 0.0011842
74 -0.777693 0.00110936
75 -0.779728 0.00109131
76 -0.77986 0.00105353
77 -0.780311 0.00107026
78 -0.780557 0.00105802
79 -0.78087 0.00112323
80 -0.781915 0.00117566
81 -0.781039 0.00123091
82 -0.781878 0.00115499
83 -0.781792 0.00113562
84 -0.781453 0.00112143
85 -0.781861 0.00104675
86 -0.782203 0.00113298
87 -0.782693 0.00109544
88 -0.78124 0.00111846
89 -0.781546 0.00111573
90 -0.782093 0.00111203
91 -0.781477 0.00116824
92 -0.78089 0.00107988
93 -0.780491 0.00112356
94 -0.781594 0.00111354
95 -0.781889 0.00117416
96 -0.780786 0.00116555
97 -0.781098 0.00116336
98 -0.780339 0.00122415
99 -0.779438 0.00116263
100 -0.780262 0.00113154
101 -0.780459 0.00115822
102 -0.781085 0.00111637
103 -0.781876 0.0010864
104 -0.783372 0.00111255
105 -0.783014 0.00109022
106 -0.78282 0.00107762
107 -0.781396 0.00108211
108 -0.782059 0.00109301
109 -0.781603 0.00110583
110 -0.780884 0.00109285
111 -0.782446 0.00106648
112 -0.782447 0.00103462
113 -0.781262 0.000984156
114 -0.781185 0.000998018
115 -0.781723 0.00114851
116 -0.782159 0.00114686
117 -0.782658 0.0011265
118 -0.781459 0.0011145
119 -0.781058 0.00115318
120 -0.78106 0.00115473
121 -0.780933 0.00118767
122 -0.781302 0.00112951
123 -0.780578 0.00110189
124 -0.780222 0.00110888
